CustomerKey,First Name,Last Name,Gender,Date of First Purchase,Customer City
19139,Oscar,Simmons,Male,5/21/2013,Everett
18828,Morgan,Wright,Female,9/15/2013,Everett
18814,Evan,Adams,Male,7/10/2013,Everett
18689,Miguel,Miller,Male,6/8/2013,Everett
17588,Gavin,Bennett,Male,11/11/2013,Everett
17456,Trevor,Wood,Male,6/12/2013,Everett
17544,Eduardo,Rogers,Male,11/5/2013,Everett
17545,Wyatt,Ross,Male,11/17/2013,Everett
17342,William,Jones,Male,4/4/2013,Everett
16951,Cassidy,Bennett,Female,4/3/2013,Everett
16911,Caleb,Patterson,Male,9/11/2013,Everett
16858,Jan,Lopez,Female,12/7/2013,Everett
16989,Emma,Richardson,Female,11/26/2013,Everett
17040,Adam,Henderson,Male,5/26/2013,Everett
16333,Caleb,Hill,Male,6/4/2013,Everett
16369,Isabel,Powell,Female,9/2/2013,Everett
16761,Angel,Ward,Male,9/21/2013,Everett
16092,Jessica,Bryant,Female,9/24/2013,Everett
15778,José,Miller,Male,10/21/2012,Everett
15901,Taylor,Bryant,Female,11/2/2012,Everett
15851,Taylor,Anderson,Female,9/28/2012,Everett
12772,Abigail,Clark,Female,12/7/2011,Everett
12930,Grace,Harris,Female,1/11/2012,Everett
13275,Carlos,Murphy,Male,2/10/2013,Everett
13276,Sarah,Johnson,Female,12/4/2013,Everett
13098,Miguel,Russell,Male,5/8/2013,Everett
11232,Hailey,Bryant,Female,9/20/2013,Everett
11279,Amanda,Cook,Female,3/3/2013,Everett
11296,Haley,Richardson,Female,9/1/2011,Everett
11675,Devin,Martinez,Male,10/25/2011,Everett
11862,Olivia,Peterson,Female,5/16/2013,Everett
11836,Garrett,Travers,Male,3/24/2013,Everett
11819,Jose,Lal,Male,2/15/2013,Everett
11981,Alexandria,Howard,Female,4/9/2013,Everett
13888,Ian,Brown,Male,10/29/2013,Everett
14376,Faith,Torres,Female,7/30/2013,Everett
14510,Samuel,Hernandez,Male,1/22/2011,Everett
14460,Jose,Long,Male,12/4/2013,Everett
15565,Kyle,Mitchell,Male,8/29/2012,Everett
15269,Chloe,King,Female,4/27/2013,Everett
15373,Kaitlyn,Jones,Female,12/13/2013,Everett
14610,Lauren,Jenkins,Female,4/5/2011,Everett
14643,Eric,Simmons,Male,6/3/2011,Everett
14860,Arturo,Chande,Male,4/18/2013,Findon
15040,George,Lopez,Male,10/21/2012,Findon
15183,Michele,Raji,Female,10/8/2012,Findon
15218,Willie,Johnsen,Male,11/26/2012,Findon
15219,Clayton,Chen,Male,11/7/2012,Findon
14275,Arthur,Prasad,Male,9/19/2012,Findon
14231,Kari,Sai,Female,2/8/2013,Findon
14125,Shane,Gonzalez,Male,8/20/2012,Findon
14033,Melinda,Torres,Female,8/17/2012,Findon
13523,Adrienne,Ruiz,Female,5/23/2013,Findon
11760,Melody,Moreno,Female,3/31/2013,Findon
11058,Marc,Diaz,Male,3/9/2011,Findon
11365,Brittney,Sun,Female,5/31/2011,Findon
11369,Ashlee,Tang,Female,7/5/2013,Findon
13140,Jamie,Zhu,Female,7/23/2013,Findon
13157,Heidi,Gonzalez,Female,8/30/2013,Findon
12691,Rafael,Andersen,Male,4/24/2013,Findon
12572,Alisha,Chander,Female,1/22/2012,Findon
12339,Clayton,Jai,Male,1/13/2012,Findon
12357,Susan,Lu,Female,10/29/2013,Findon
12242,Gilbert,Liang,Male,12/16/2011,Findon
15828,Robyn,Ramos,Female,5/2/2013,Findon
15822,Damien,Zhu,Male,6/22/2013,Findon
16182,Louis,Sun,Male,5/22/2013,Findon
16688,Tabitha,Gomez,Female,2/26/2011,Findon
16627,Claudia,Chen,Female,2/15/2013,Findon
16618,Cassandra,Subram,Female,8/21/2013,Findon
17244,Kellie,Dominguez,Female,4/21/2013,Findon
17914,Phillip,Suri,Male,4/25/2011,Findon
18899,Glenn,Liu,Male,7/3/2011,Findon
18190,Danny,Diaz,Male,3/20/2013,Findon
19599,Alvin,Jai,Male,8/19/2011,Findon
19964,Gloria,Alonso,Female,9/6/2011,Findon
19977,Kristine,Gill,Female,10/24/2011,Findon
19969,Jake,Guo,Male,1/30/2013,Findon
19763,Roger,Lu,Male,8/30/2011,Findon
20226,Valerie,She,Female,10/11/2011,Findon
20216,Shawn,Chander,Male,10/23/2011,Findon
21363,Tammy,Arthur,Female,4/27/2013,Findon
21182,Lori,Navarro,Female,12/5/2013,Findon
21184,Harold,Rodriguez,Male,8/27/2013,Findon
20404,Jorge,Yang,Male,1/11/2014,Findon
20427,Mario,Raje,Male,11/25/2011,Findon
20316,Suzanne,Zhang,Female,2/26/2013,Findon
21986,Kristi,Chapman,Female,4/9/2012,Findon
21968,Jaime,Deng,Male,4/11/2012,Findon
21948,Ann,Madan,Female,3/3/2012,Findon
24247,George,Sara,Male,10/24/2012,Findon
24169,Lydia,Martinez,Female,10/15/2012,Findon
24170,Jaime,Hernandez,Female,10/8/2012,Findon
24171,Jarrod,Chandra,Male,10/9/2012,Findon
23997,Kristopher,Srini,Male,4/17/2013,Findon
23998,Arturo,Raji,Male,9/4/2012,Findon
24477,Warren,Zeng,Male,12/26/2012,Findon
24592,Jay,Martinez,Male,12/12/2012,Findon
24898,Mallory,Gomez,Female,4/24/2013,Findon
23120,Javier,Browning,Male,7/3/2012,Findon
22958,Brandy,Fernandez,Female,6/12/2012,Findon
22951,Chelsea,Mehta,Female,6/21/2012,Findon
23078,Julio,Hernandez,Male,7/7/2013,Findon
22841,Douglas,Martinez,Male,3/5/2013,Findon
23311,Veronica,Gonzalez,Female,7/5/2012,Findon
23523,Steve,Liu,Male,8/16/2012,Findon
23650,Carolyn,Vazquez,Female,5/27/2013,Findon
27147,Melvin,Nara,Male,11/5/2013,Findon
26919,Ramon,He,Male,10/23/2012,Findon
26027,Michele,Luo,Female,2/27/2012,Findon
25906,Crystal,Zhao,Female,11/13/2013,Findon
25814,Krystal,Zeng,Female,9/1/2013,Findon
25812,Donna,Lal,Female,11/30/2013,Findon
25707,Louis,Raje,Male,6/18/2011,Findon
25270,Gloria,Diaz,Female,1/31/2011,Findon
25225,Alicia,Yuan,Female,12/7/2012,Findon
25216,Rachael,Raman,Female,9/5/2013,Findon
29184,Kristi,Madan,Female,4/22/2013,Findon
29461,Colin,Xu,Male,10/19/2013,Findon
28945,Rafael,Lal,Male,4/20/2013,Findon
27352,Douglas,Subram,Male,11/8/2012,Findon
27360,Kurt,Kumar,Male,4/14/2013,Findon
27690,Jaime,Navarro,Female,9/18/2013,Findon
27765,Jerry,Tang,Male,1/20/2013,Frankfurt
27813,Roy,Vance,Male,8/18/2013,Frankfurt
27801,Kaitlyn,Cooper,Female,2/28/2013,Frankfurt
28564,Alisha,Deng,Female,11/28/2013,Frankfurt
28513,Molly,Fernandez,Female,8/28/2013,Frankfurt
29356,Casey,Diaz,Male,1/4/2013,Frankfurt
25444,Meagan,Martinez,Female,7/3/2013,Frankfurt
25522,Casey,Anand,Female,11/1/2013,Frankfurt
25730,Isabelle,Simmons,Female,5/5/2013,Frankfurt
25769,Gerald,Rubio,Male,1/22/2013,Frankfurt
25653,Alan,Gao,Male,5/14/2013,Frankfurt
26889,Natasha,Torres,Female,4/14/2013,Frankfurt
26874,Jorge,Zhang,Male,5/1/2013,Frankfurt
26818,Eduardo,Coleman,Male,10/7/2013,Frankfurt
26832,Kate,Xie,Female,1/28/2014,Frankfurt
26381,Shannon,Romero,Male,1/20/2013,Frankfurt
26353,Holly,Malhotra,Female,11/4/2013,Frankfurt
23755,Louis,Wu,Male,8/16/2013,Frankfurt
22802,Ann,Van,Female,1/21/2014,Frankfurt
22711,Isaiah,Hernandez,Male,7/17/2013,Frankfurt
24698,Blake,Carter,Male,10/4/2013,Frankfurt
24067,Carolyn,Raman,Female,9/30/2013,Frankfurt
24060,Bonnie,Deng,Female,9/18/2013,Frankfurt
23900,Rafael,Yang,Male,8/22/2013,Frankfurt
23960,Eugene,Zheng,Male,8/15/2013,Frankfurt
24129,Jamie,Gutierrez,Male,7/29/2013,Frankfurt
24139,Andrew,Williams,Male,11/9/2013,Frankfurt
21837,Megan,Alexander,Female,1/4/2014,Frankfurt
21851,Stuart,Railson,Male,3/25/2013,Frankfurt
22521,Christina,Rivera,Female,1/2/2014,Frankfurt
22523,Jon,Xu,Male,12/19/2013,Frankfurt
22482,Cassidy,Jenkins,Female,1/8/2014,Frankfurt
22444,Colin,Xie,Male,11/1/2013,Frankfurt
22432,Bridget,Xie,Female,1/5/2013,Frankfurt
20555,Kelvin,Raje,Male,4/10/2012,Frankfurt
20590,Todd,Zhang,Male,4/30/2012,Frankfurt
20841,Jésus,Alonso,Male,7/14/2012,Frankfurt
20843,Jose,Shan,Male,8/8/2012,Frankfurt
20854,Kara,Raji,Female,9/15/2012,Frankfurt
21082,Jason,Edwards,Male,7/22/2013,Frankfurt
21006,Sydney,Young,Female,11/19/2012,Frankfurt
20166,Monique,Gutierrez,Female,3/13/2012,Frankfurt
19509,Nancy,Suri,Female,11/2/2013,Frankfurt
19417,Alexis,Foster,Female,6/7/2011,Frankfurt
19415,Devin,Collins,Male,6/14/2011,Frankfurt
19248,Sheena,Black,Female,7/31/2013,Frankfurt
19176,Ebony,Vazquez,Female,11/27/2013,Frankfurt
19177,Donna,Chander,Female,2/20/2013,Frankfurt
18157,Isabella,Hall,Female,4/19/2012,Frankfurt
18133,Karen,Smith,Female,2/7/2012,Frankfurt
19064,Veronica,Madan,Female,3/25/2013,Frankfurt
19081,Leslie,Rubio,Female,11/6/2013,Frankfurt
18626,Tony,Pal,Male,6/23/2012,Frankfurt
17940,Tommy,Yuan,Male,11/6/2012,Frankfurt
17945,Julio,Rubio,Male,11/20/2012,Frankfurt
17718,Lindsay,Jai,Female,7/19/2013,Frankfurt
17789,Kari,Dominguez,Female,9/28/2012,Frankfurt
17652,Javier,Vazquez,Male,4/23/2013,Frankfurt
16583,Justin,Martinez,Male,1/8/2014,Frankfurt
16297,Deanna,Garcia,Female,5/16/2012,Frankfurt
16419,Lacey,Simpson,Female,10/29/2013,Frankfurt
16399,Arturo,Xu,Male,3/16/2013,Frankfurt
16442,Luke,Gonzalez,Male,6/10/2012,Frankfurt
12297,Felicia,Blanco,Female,8/12/2012,Frankfurt
12302,Kevin,Coleman,Male,8/23/2012,Frankfurt
12479,Priscilla,Tang,Female,9/4/2012,Frankfurt
12495,Lucas,Miller,Male,9/18/2012,Frankfurt
12736,Diana,Ruiz,Female,10/8/2012,Frankfurt
12728,Jeremiah,Stewart,Male,4/7/2013,Frankfurt
12638,Sebastian,Brooks,Male,10/4/2013,Frankfurt
12850,Johnny,Raji,Male,12/27/2012,Frankfurt
11392,Willie,Zhao,Male,3/29/2013,Frankfurt
11395,Beth,Gutierrez,Female,11/14/2011,Frankfurt
13542,Sharon,Kumar,Female,2/26/2011,Frankfurt
13548,Bridget,Jai,Female,2/1/2011,Frankfurt
13606,Drew,Sharma,Male,4/17/2011,Frankfurt
13827,Nathan,Harris,Male,7/17/2013,Frankfurt
13770,Gerald,Moreno,Male,4/19/2011,Frankfurt
14181,Adriana,Chandra,Female,8/24/2011,Frankfurt
14171,Michele,Lal,Female,8/8/2011,Frankfurt
14162,Brett,Garcia,Male,8/10/2011,Frankfurt
14167,Pamela,Subram,Female,8/14/2011,Frankfurt
14844,Blake,Miller,Male,10/15/2013,Frankfurt
14772,Stacy,Torres,Female,9/17/2011,Frankfurt
14801,Riley,Simmons,Female,9/29/2011,Frankfurt
14698,Diane,Navarro,Female,12/12/2013,Frankfurt am Main
14952,Holly,Srini,Female,11/24/2011,Frankfurt am Main
15356,Dawn,Jai,Female,3/7/2013,Frankfurt am Main
15627,Troy,Srini,Male,2/17/2012,Frankfurt am Main
14182,Steve,Lin,Male,9/2/2013,Frankfurt am Main
13828,Jessie,Travers,Female,10/31/2013,Frankfurt am Main
13795,Carl,Raje,Male,5/5/2011,Frankfurt am Main
13607,Levi,Rana,Male,4/18/2011,Frankfurt am Main
13593,Deanna,Navarro,Female,12/15/2013,Frankfurt am Main
13560,Andres,Shan,Male,3/19/2011,Frankfurt am Main
11564,Jorge,Liang,Male,2/16/2012,Frankfurt am Main
12624,Jamie,Xu,Female,10/15/2012,Frankfurt am Main
12516,Shawna,Chander,Female,12/16/2013,Frankfurt am Main
12223,Felicia,Vazquez,Female,8/8/2013,Frankfurt am Main
16290,Russell,Nath,Male,4/20/2012,Frankfurt am Main
16538,Stacey,Liang,Female,6/30/2012,Frankfurt am Main
16196,Kurt,Raheem,Male,3/7/2012,Frankfurt am Main
16034,Pamela,Suri,Female,11/25/2013,Frankfurt am Main
17630,Gilbert,Zhang,Male,2/7/2013,Frankfurt am Main
17833,Monique,Suarez,Female,10/10/2012,Frankfurt am Main
17722,Jerome,Serrano,Male,9/15/2012,Frankfurt am Main
17765,Valerie,Zhang,Female,10/25/2012,Frankfurt am Main
17853,Ernest,Chen,Male,7/27/2013,Frankfurt am Main
17201,Vincent,Yang,Male,12/24/2013,Frankfurt am Main
18167,Raul,Chander,Male,6/5/2012,Frankfurt am Main
19197,Briana,Sandoval,Female,10/13/2012,Frankfurt am Main
19364,Alejandro,Nara,Male,5/7/2011,Frankfurt am Main
19496,Edgar,Subram,Male,11/21/2011,Frankfurt am Main
19451,Pedro,Sara,Male,10/26/2011,Frankfurt am Main
20163,Krystal,Zhang,Female,3/29/2012,Frankfurt am Main
20833,Douglas,Sai,Male,6/12/2012,Frankfurt am Main
22474,Leah,Zhu,Female,12/7/2013,Frankfurt am Main
22565,Brenda,Subram,Female,11/19/2013,Frankfurt am Main
21672,Craig,Gomez,Male,12/26/2013,Frankfurt am Main
23916,Ruben,Serrano,Male,8/30/2013,Frankfurt am Main
23965,Dustin,Shan,Male,4/30/2013,Frankfurt am Main
24718,Terrence,Black,Male,4/7/2013,Frankfurt am Main
24883,Stacey,Lin,Female,1/4/2013,Frankfurt am Main
22710,Trisha,Zhao,Female,4/18/2013,Frankfurt am Main
22809,Martin,Sara,Male,12/30/2013,Frankfurt am Main
23759,Clinton,Alonso,Male,1/21/2013,Frankfurt am Main
23624,Jillian,Malhotra,Female,5/23/2013,Frankfurt am Main
26382,Dale,Xu,Male,1/26/2013,Frankfurt am Main
26879,Shannon,Lin,Female,10/16/2013,Frankfurt am Main
26864,Christine,Sutton,Female,12/29/2012,Frankfurt am Main
26857,Willie,Anand,Male,6/11/2013,Frankfurt am Main
26933,Jessie,Sanz,Female,4/1/2013,Frankfurt am Main
27129,Mindy,Tang,Female,5/4/2013,Frankfurt am Main
25678,Erica,Yang,Female,1/19/2014,Frankfurt am Main
25602,Jermaine,Sara,Male,8/13/2013,Frankfurt am Main
25751,Gina,Alvarez,Female,10/10/2013,Frankfurt am Main
25788,Nichole,Yuan,Female,2/17/2013,Frankfurt am Main
25498,Shane,Kapoor,Male,8/15/2013,Frankfurt am Main
25451,Geoffrey,Subram,Male,11/26/2013,Frankfurt am Main
25455,Jorge,Zheng,Male,11/13/2013,Frankfurt am Main
25305,Ivan,Rodriguez,Male,4/13/2013,Frankfurt am Main
29375,Sergio,Malhotra,Male,12/25/2013,Frankfurt am Main
28518,Tammy,Sanchez,Female,7/31/2013,Frankfurt am Main
28538,Jerome,Sanz,Male,8/24/2013,Frankfurt am Main
28687,Javier,Gutierrez,Male,7/9/2013,Frankfurt am Main
28636,Victoria,Bryant,Female,12/26/2013,Fremont
28591,Mary,Collins,Female,7/27/2013,Fremont
29199,James,Wilson,Male,9/6/2013,Fremont
29076,Megan,Miller,Female,12/16/2013,Fremont
27666,Alyssa,Garcia,Female,1/6/2011,Fremont
27751,Zoe,Cooper,Female,5/29/2013,Fremont
28238,Dalton,Flores,Male,12/29/2013,Fremont
27988,Dylan,Ross,Male,10/19/2013,Fremont
28125,Dalton,Jackson,Male,12/13/2013,Fremont
28090,Edward,Walker,Male,4/1/2013,Fremont
25391,Morgan,Murphy,Female,5/29/2013,Fremont
25366,Eduardo,Bailey,Male,3/16/2013,Fremont
24972,Edward,Garcia,Male,11/3/2013,Fremont
25081,Melanie,Morris,Female,8/20/2013,Fremont
25933,Dalton,Stewart,Male,8/28/2013,Fremont
27065,Jordan,Wright,Male,7/1/2013,Fremont
27237,Jasmine,Ramirez,Female,4/29/2013,Fremont
26329,Angelica,Bryant,Female,4/4/2012,Fremont
26306,Kyle,Holt,Male,3/20/2012,Fremont
23349,Lauren,Johnson,Female,9/27/2013,Fremont
23257,Charles,Stewart,Male,7/13/2013,Fremont
23212,James,Jones,Male,11/23/2013,Fremont
24620,Olivia,Morgan,Female,10/27/2013,Fremont
24624,Allison,Murphy,Female,7/13/2013,Fremont
23863,Christian,Williams,Male,6/10/2013,Fremont
24296,Amanda,Gonzalez,Female,12/1/2013,Fremont
24343,Tyler,Harris,Male,3/8/2013,Fremont
24350,Eduardo,Simmons,Male,5/3/2013,Fremont
21594,Brianna,Moore,Female,11/6/2013,Fremont
21575,Justin,Foster,Male,12/30/2012,Fremont
21610,Caleb,Edwards,Male,2/27/2013,Fremont
22293,Jasmine,Johnson,Female,6/6/2013,Fremont
20522,Kevin,Parker,Male,8/16/2013,Fremont
20374,Fernando,Adams,Male,5/31/2013,Fremont
20400,Sydney,Henderson,Female,7/6/2013,Fremont
21386,Abigail,Wood,Female,12/26/2013,Fremont
21300,Kaylee,Morgan,Female,1/14/2013,Fremont
21282,Julia,Smith,Female,10/9/2013,Fremont
20017,Anna,Sanders,Female,12/25/2013,Fremont
18540,Victoria,Perry,Female,12/25/2013,Fremont
18426,Luke,Gonzales,Male,12/25/2013,Fremont
18424,Samuel,Williams,Male,3/8/2013,Fremont
18924,Rachel,Williams,Female,6/5/2013,Fremont
18938,Lucas,Lopez,Male,10/18/2013,Fremont
18954,Dalton,Young,Male,11/21/2013,Fremont
18988,Courtney,Baker,Female,11/1/2013,Fremont
17170,Jasmine,James,Female,4/14/2013,Fremont
17366,Devin,Harris,Male,3/15/2013,Fremont
17031,Grace,Thomas,Female,4/9/2013,Fremont
16962,Zachary,Coleman,Male,1/19/2014,Fremont
17517,Daniel,Williams,Male,11/23/2013,Fremont
17475,Jackson,Green,Male,11/23/2013,Fremont
16101,Mary,Lopez,Female,10/14/2013,Fremont
15838,Julia,Taylor,Female,4/29/2013,Fremont
15941,Bailey,Brooks,Female,11/24/2012,Fremont
16799,Stephanie,Gonzales,Female,1/23/2013,Fremont
16505,Erin,Gray,Female,12/11/2013,Fremont
13187,Evan,Wright,Male,4/30/2013,Fremont
13216,Mary,Mitchell,Female,5/8/2013,Fremont
11536,Logan,Chow,Male,9/24/2011,Fremont
11082,Angela,Butler,Female,1/22/2013,Fremont
11285,Jeremy,Anderson,Male,7/27/2013,Fremont
11736,Sebastian,Sanchez,Male,10/17/2013,Fremont
11623,Angela,Perry,Female,9/7/2011,Fremont
11978,Jackson,Washington,Male,2/3/2013,Fremont
11971,Amanda,Adams,Female,4/15/2013,Fremont
12111,Jacqueline,Gonzales,Female,7/10/2013,Fremont
12076,Chloe,Washington,Female,11/4/2011,Fremont
12058,Chloe,Nelson,Female,11/14/2011,Fremont
12043,Carson,Patterson,Male,9/21/2013,Fremont
13416,Richard,Roberts,Male,3/10/2013,Fremont
14379,Richard,Foster,Male,9/20/2012,Fremont
15321,Blake,Phillips,Male,3/26/2012,Fremont
15339,Noah,Zhang,Male,4/14/2012,Fremont
15202,Blake,Bryant,Male,7/29/2013,Fremont
15461,Alberto,Gutierrez,Male,2/13/2013,Gateshead
15078,Jacob,Wilson,Male,8/4/2011,Gateshead
14839,Natasha,Sanz,Female,6/1/2013,Gateshead
14812,Hunter,Henderson,Male,5/29/2013,Gateshead
14700,Edward,Edwards,Male,5/27/2011,Gateshead
14525,Claudia,Sun,Female,4/8/2011,Gateshead
14146,Toni,Sara,Female,4/19/2011,Gateshead
13535,Omar,Nara,Male,7/21/2013,Gateshead
13586,Larry,Alonso,Male,4/27/2013,Gateshead
13583,Blake,Butler,Male,1/21/2011,Gateshead
13694,Savannah,Gray,Female,4/5/2013,Gateshead
11387,Megan,Ramirez,Female,7/26/2011,Gateshead
11413,Megan,Stewart,Female,8/10/2011,Gateshead
12840,Naomi,Sanz,Female,2/26/2013,Gateshead
12496,Melanie,Cox,Female,8/20/2013,Gateshead
12630,Kevin,Simmons,Male,8/9/2012,Gateshead
16293,Sean,Adams,Male,7/1/2013,Gateshead
17895,Allen,Subram,Male,4/14/2013,Gateshead
17795,Jaime,Diaz,Female,8/3/2012,Gateshead
16945,Brianna,Kelly,Female,5/27/2012,Gateshead
17112,Janet,Jimenez,Female,7/18/2013,Gateshead
19066,Dylan,Sharma,Male,10/1/2013,Gateshead
19047,Sydney,Walker,Female,4/5/2013,Gateshead
18160,Bryan,Rivera,Male,11/17/2012,Gateshead
18135,Blake,Diaz,Male,11/4/2012,Gateshead
19193,Omar,Lal,Male,2/18/2012,Gateshead
19278,Willie,Sun,Male,3/8/2012,Gateshead
21092,Gina,Gutierrez,Female,10/24/2012,Gateshead
20872,Theodore,Moreno,Male,6/22/2012,Gateshead
20886,Bruce,Raman,Male,7/4/2012,Gateshead
21547,Brad,Raje,Male,8/30/2013,Gateshead
21520,Seth,Baker,Male,10/31/2013,Gateshead
23904,Haley,Washington,Female,4/19/2013,Gateshead
24085,Autumn,Gao,Female,3/9/2013,Gateshead
24568,Jose,Mitchell,Male,7/10/2013,Gateshead
22798,Heidi,Fernandez,Female,5/7/2013,Gateshead
22826,Christian,Russell,Male,3/15/2013,Gateshead
26214,Christy,Chande,Female,5/28/2013,Gateshead
27158,Lucas,Jones,Male,9/27/2013,Gateshead
26928,Roger,Nara,Male,6/4/2013,Gateshead
26895,Christine,Shan,Female,6/27/2013,Gateshead
26833,Kelvin,Rai,Male,6/17/2013,Gateshead
25761,Shish,Shridhar,Female,4/2/2013,Gateshead
25626,Janet,Diaz,Female,2/7/2013,Gateshead
25582,Leonard,Luo,Male,12/6/2013,Gateshead
25657,Tammy,Gonzalez,Female,4/21/2013,Gateshead
25488,Dawn,Ye,Female,11/6/2013,Gateshead
27925,Adam,Butler,Male,11/13/2013,Gateshead
28448,Katherine,Campbell,Female,10/3/2013,Gateshead
28392,Luke,Green,Male,2/4/2013,Gateshead
28413,Dalton,Martinez,Male,9/19/2013,Gateshead
27810,Meghan,Munoz,Female,12/14/2013,Gateshead
27904,Andre,Rana,Male,2/24/2013,Gateshead
28511,Chase,Rivera,Male,12/21/2013,Gateshead
28732,Bianca,Yang,Female,9/22/2013,Gateshead
28535,Leslie,Ferrier,Female,2/5/2013,Geelong
29067,Russell,Chander,Male,8/7/2013,Geelong
29292,Diana,Dominguez,Female,4/7/2013,Geelong
29302,Carolyn,Fernandez,Female,5/6/2013,Geelong
27743,Stefanie,Garcia,Female,12/9/2013,Geelong
27700,Barry,Arun,Male,5/11/2013,Geelong
27357,Victor,Gutierrez,Male,9/16/2013,Geelong
27362,Alex,Cooper,Male,11/27/2012,Geelong
27344,Hector,Sanz,Male,5/21/2013,Geelong
27371,Carolyn,Srini,Female,11/1/2012,Geelong
27987,Wyatt,Jenkins,Male,12/4/2013,Geelong
28107,Tara,Simpson,Female,2/14/2013,Geelong
28108,Roger,Yang,Male,3/7/2013,Geelong
28109,Leonard,Tang,Male,3/12/2013,Geelong
25218,Christy,Sun,Female,11/11/2012,Geelong
25947,Sam,Wilson,Male,12/8/2011,Geelong
25944,Ronald,Perez,Male,12/10/2011,Geelong
26020,Barry,Lopez,Male,1/8/2012,Geelong
26771,Eric,Shan,Male,3/15/2013,Geelong
26742,James,Collins,Male,10/2/2013,Geelong
26774,Arianna,Ross,Female,9/15/2012,Geelong
26142,Micheal,Dominguez,Male,3/25/2012,Geelong
26670,Jerry,Johnsen,Male,6/5/2013,Geelong
26591,Aimee,Chen,Female,7/18/2012,Geelong
22859,Arianna,Sanders,Female,7/15/2013,Geelong
22952,Luke,Baker,Male,2/23/2013,Geelong
22936,Jill,Diaz,Female,6/12/2012,Geelong
23330,Julian,Washington,Male,6/15/2013,Geelong
23325,Tiffany,Zimmerman,Female,7/25/2012,Geelong
23437,Briana,Munoz,Female,10/12/2013,Geelong
23664,Sandra,Guo,Female,9/13/2012,Geelong
23542,Justin,Martin,Male,8/18/2012,Geelong
24600,Lisa,Li,Female,9/30/2013,Geelong
24601,Natasha,Munoz,Female,12/3/2012,Geelong
24609,Jenny,Zhang,Female,2/14/2012,Geelong
24912,Krystal,Li,Female,6/6/2012,Geelong
24269,Todd,Lu,Male,9/13/2013,Geelong
21896,Roy,Subram,Male,6/6/2013,Geelong
21952,Latasha,Vazquez,Female,5/28/2013,Geelong
21999,Julia,Barnes,Female,4/22/2012,Geelong
22020,Jaime,Shan,Male,9/26/2013,Geelong
22214,Sabrina,Ruiz,Female,9/29/2013,Geelong
22199,David,Lee,Male,4/17/2012,Geelong
21254,Tonya,Black,Female,2/11/2013,Geelong
21219,Candice,Zhu,Female,2/21/2012,Geelong
21202,Theresa,Torres,Female,1/27/2012,Geelong
19555,Alejandro,Liu,Male,8/11/2011,Geelong
19609,Kari,Martinez,Female,8/25/2011,Geelong
19954,Jose,Carlson,Male,2/7/2013,Geelong
19955,Jake,Gao,Male,6/22/2013,Geelong
19786,Robin,Carlson,Female,9/22/2011,Geelong
19783,Tony,Kumar,Male,9/18/2011,Geelong
20153,Diane,Sanz,Female,7/30/2013,Geelong
20245,Darren,Malhotra,Male,10/1/2011,Geelong
18250,Jeremiah,Hall,Male,5/5/2011,Geelong
18251,Ricky,Sanz,Male,5/29/2011,Geelong
18255,Rachel,Griffin,Female,5/12/2011,Geelong
18711,Emma,Diaz,Female,9/17/2013,Geelong
18739,Christy,Pal,Female,7/20/2011,Geelong
17351,Terrence,Sharma,Male,3/18/2011,Geelong
17334,Luis,Lopez,Male,3/21/2011,Geelong
17299,Jaclyn,Ferrier,Female,3/9/2011,Geelong
17300,Ivan,Sai,Male,5/26/2013,Geelong
17238,Jordan,Patterson,Male,2/12/2013,Geelong
17235,Joshua,Jackson,Male,6/6/2013,Geelong
17252,Colleen,Zhu,Female,6/30/2013,Geelong
17730,Bridget,Tang,Female,4/11/2011,Geelong
16699,Dominic,Kapoor,Male,5/9/2013,Geelong
16663,Rosa,Lu,Female,2/19/2011,Geelong
15786,Marshall,Andersen,Male,12/27/2012,Geelong
16163,Willie,Chande,Male,12/6/2012,Geelong
16176,Michele,Torres,Female,11/28/2012,Geelong
12704,Barbara,Nara,Female,8/8/2013,Geelong
12243,Kristy,Rubio,Female,12/24/2011,Geelong
12248,Devin,Taylor,Male,12/10/2011,Geelong
12350,Logan,Hernandez,Male,1/6/2012,Geelong
12354,Lance,Ortega,Male,1/3/2012,Geelong
13011,Anne,Ortega,Female,4/19/2012,Geelong
13044,Katrina,Jai,Female,7/24/2013,Geelong
13006,Whitney,Rana,Female,4/23/2012,Geelong
13008,Alberto,Muñoz,Male,8/17/2013,Geelong
13103,Brendan,Raji,Male,6/26/2012,Geelong
11364,Jennifer,Collins,Female,6/7/2011,Geelong
11079,Donald,Gonzalez,Male,3/15/2013,Geelong
11111,Meredith,Gutierrez,Female,5/20/2011,Geelong
11054,Deanna,Munoz,Female,2/3/2011,Geelong
11047,Jaclyn,Lu,Female,2/3/2011,Geelong
11952,Dorothy,Robinson,Male,10/5/2011,Geelong
